CGNDB ID,Geographical Name,Generic Term,Province - Territory,Latitude,Longitude,Nearest NSRDB latitude,Nearest NSRDB longitude,Array Type,Market Pricing,Utility-scale Tariff Applied,Annual Generation (MWh) - First Year,Winter Generation (MWh) - First Year,Spring Generation (MWh) - First Year,Summer Generation (MWh) - First Year,Fall Generation (MWh) - First Year,Installation Cost Scenario,Breakeven Price ($/MWh),Reference Price ($/MWh),Breakeven Price (¢/kWh),Reference Price (¢/kWh),Total Capacity (MW)
FADOK,Ardtrea,Dispersed Rural Community,Ontario,44.68,-79.4,44.69,-79.42,Utility Tracker,Flat,Tariff,85305.56,11827.59,24197.1,26898.02,22382.84,Current,$78.76 ,$18.64 ,7.87,1.86,50
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Utility Fixed,Time of use,Tariff,66960.21,8682.47,19171.04,20716.57,18390.11,Current,$86.32 ,$48.43 ,8.63,4.84,50
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Utility Fixed,Flat,Tariff,66960.21,8682.47,19171.04,20716.57,18390.11,Current,$121.08 ,$48.43 ,12.1,4.84,50
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Utility Tracker,Time of use,No Tariff,84051.02,10134.27,24124.81,27383.27,22408.65,Current,$56.18 ,$48.43 ,5.61,4.84,50
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Utility Tracker,Flat,Tariff,84051.02,10134.27,24124.81,27383.27,22408.65,Current,$101.07 ,$48.43 ,10.1,4.84,50
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Utility Fixed,Flat,No Tariff,66960.21,8682.47,19171.04,20716.57,18390.11,Current,$90.03 ,$48.43 ,9,4.84,50
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Utility Fixed,Time of use,No Tariff,66960.21,8682.47,19171.04,20716.57,18390.11,Current,$64.19 ,$48.43 ,6.41,4.84,50
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Utility Tracker,Time of use,Tariff,84051.02,10134.27,24124.81,27383.27,22408.65,Current,$74.21 ,$48.43 ,7.42,4.84,50
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Utility Tracker,Flat,No Tariff,84051.02,10134.27,24124.81,27383.27,22408.65,Current,$76.51 ,$48.43 ,7.65,4.84,50
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Commercial,Time of use,,267.84,34.72,76.68,82.86,73.56,Current,$83.42 ,$113.05 ,8.34,11.3,0.2
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Commercial,Flat,,267.84,34.72,76.68,82.86,73.56,Current,$117.12 ,$113.05 ,11.71,11.3,0.2
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Community,Time of use,,267.84,34.72,76.68,82.86,73.56,Current,$75.23 ,$113.05 ,7.52,11.3,0.2
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Community,Flat,,267.84,34.72,76.68,82.86,73.56,Current,$105.61 ,$113.05 ,10.56,11.3,0.2
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Residential,Time of use,,6.47,0.72,1.92,2.15,1.66,Current,$103.58 ,$165.82 ,10.35,16.58,5.00E-03
HABTT,Arelee,Hamlet,Saskatchewan,52.25,-107.5,52.25,-107.5,Residential,Flat,,6.47,0.72,1.92,2.15,1.66,Current,$153.25 ,$165.82 ,15.32,16.58,5.00E-03
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Residential,Flat,,6.04,0.68,1.69,2.14,1.51,Current,$160.10 ,$97.75 ,16.01,9.77,5.00E-03
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Utility Fixed,Time of use,Tariff,61776.77,7702,16970.11,20893.34,16211.31,Current,$101.07 ,$47.71 ,10.1,4.77,50
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Commercial,Time of use,,247.1,30.8,67.88,83.57,64.84,Current,$99.95 ,$87.21 ,9.99,8.72,0.2
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Commercial,Flat,,247.1,30.8,67.88,83.57,64.84,Current,$124.10 ,$87.21 ,12.41,8.72,0.2
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Utility Fixed,Flat,Tariff,61776.77,7702,16970.11,20893.34,16211.31,Current,$125.50 ,$47.71 ,12.55,4.77,50
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Utility Tracker,Time of use,Tariff,73549.09,8884.43,20167.82,25666.77,18830.05,Current,$89.38 ,$47.71 ,8.93,4.77,50
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Utility Tracker,Flat,No Tariff,73549.09,8884.43,20167.82,25666.77,18830.05,Current,$87.41 ,$47.71 ,8.74,4.77,50
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Utility Fixed,Time of use,No Tariff,61776.77,7702,16970.11,20893.34,16211.31,Current,$78.40 ,$47.71 ,7.84,4.77,50
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Community,Flat,,247.1,30.8,67.88,83.57,64.84,Current,$117.86 ,$87.21 ,11.78,8.72,0.2
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Community,Time of use,,247.1,30.8,67.88,83.57,64.84,Current,$94.92 ,$87.21 ,9.49,8.72,0.2
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Utility Fixed,Flat,No Tariff,61776.77,7702,16970.11,20893.34,16211.31,Current,$97.35 ,$47.71 ,9.73,4.77,50
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Utility Tracker,Time of use,No Tariff,73549.09,8884.43,20167.82,25666.77,18830.05,Current,$70.37 ,$47.71 ,7.03,4.77,50
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Residential,Time of use,,6.04,0.68,1.69,2.14,1.51,Current,$133.10 ,$97.75 ,13.31,9.77,5.00E-03
JAQHN,Argenta,Community,British Columbia,50.16,-116.91,50.17,-116.9,Utility Tracker,Flat,Tariff,73549.09,8884.43,20167.82,25666.77,18830.05,Current,$111.02 ,$47.71 ,11.1,4.77,50
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Residential,Time of use,,6.09,0.57,1.75,2.18,1.57,Current,$113.28 ,$97.06 ,11.32,9.7,5.00E-03
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Commercial,Time of use,,252.09,27.28,70.49,84.56,69.76,Current,$81.96 ,$84.13 ,8.19,8.41,0.2
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Commercial,Flat,,252.09,27.28,70.49,84.56,69.76,Current,$114.04 ,$84.13 ,11.4,8.41,0.2
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Utility Tracker,Time of use,No Tariff,77186.49,7890.13,21637.85,26807.06,20851.43,Current,$57.48 ,$25.98 ,5.74,2.59,50
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Utility Tracker,Flat,No Tariff,77186.49,7890.13,21637.85,26807.06,20851.43,Current,$78.26 ,$25.98 ,7.82,2.59,50
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Utility Fixed,Time of use,Tariff,63024.7,6820.56,17622.5,21141.08,17440.54,Current,$71.09 ,$25.98 ,7.1,2.59,50
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Utility Fixed,Flat,Tariff,63024.7,6820.56,17622.5,21141.08,17440.54,Current,$98.88 ,$25.98 ,9.88,2.59,50
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Residential,Flat,,6.09,0.57,1.75,2.18,1.57,Current,$148.72 ,$97.06 ,14.87,9.7,5.00E-03
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Utility Fixed,Flat,No Tariff,63024.7,6820.56,17622.5,21141.08,17440.54,Current,$89.68 ,$25.98 ,8.96,2.59,50
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Utility Fixed,Time of use,No Tariff,63024.7,6820.56,17622.5,21141.08,17440.54,Current,$64.47 ,$25.98 ,6.44,2.59,50
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Community,Flat,,252.09,27.28,70.49,84.56,69.76,Current,$108.30 ,$84.13 ,10.83,8.41,0.2
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Community,Time of use,,252.09,27.28,70.49,84.56,69.76,Current,$77.84 ,$84.13 ,7.78,8.41,0.2
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Utility Tracker,Time of use,Tariff,77186.49,7890.13,21637.85,26807.06,20851.43,Current,$62.99 ,$25.98 ,6.29,2.59,50
IACIS,Argentia Beach,Summer Village,Alberta,53.05,-114.01,53.05,-114.02,Utility Tracker,Flat,Tariff,77186.49,7890.13,21637.85,26807.06,20851.43,Current,$85.76 ,$25.98 ,8.57,2.59,50
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Utility Fixed,Time of use,Tariff,66471.89,11322.59,17383.69,20075.77,17689.82,Current,$127.12 ,$52.00 ,12.71,5.2,50
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Utility Fixed,Time of use,No Tariff,66471.89,11322.59,17383.69,20075.77,17689.82,Current,$85.25 ,$52.00 ,8.52,5.2,50
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Utility Fixed,Flat,No Tariff,66471.89,11322.59,17383.69,20075.77,17689.82,Current,$97.45 ,$52.00 ,9.74,5.2,50
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Community,Time of use,,265.88,45.29,69.53,80.3,70.75,Current,$98.27 ,$117.73 ,9.82,11.77,0.2
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Commercial,Flat,,265.88,45.29,69.53,80.3,70.75,Current,$128.76 ,$117.73 ,12.87,11.77,0.2
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Commercial,Time of use,,265.88,45.29,69.53,80.3,70.75,Current,$112.63 ,$117.73 ,11.26,11.77,0.2
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Utility Fixed,Flat,Tariff,66471.89,11322.59,17383.69,20075.77,17689.82,Current,$145.31 ,$52.00 ,14.53,5.2,50
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Residential,Time of use,,6.49,1.02,1.74,2.06,1.66,Current,$146.08 ,$124.32 ,14.6,12.43,5.00E-03
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Residential,Flat,,6.49,1.02,1.74,2.06,1.66,Current,$166.63 ,$124.32 ,16.66,12.43,5.00E-03
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Community,Flat,,265.88,45.29,69.53,80.3,70.75,Current,$112.34 ,$117.73 ,11.23,11.77,0.2
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Utility Tracker,Flat,Tariff,81372.76,13369.27,21239.53,25314.73,21449.22,Current,$124.42 ,$52.00 ,12.44,5.2,50
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Utility Tracker,Flat,No Tariff,81372.76,13369.27,21239.53,25314.73,21449.22,Current,$85.32 ,$52.00 ,8.53,5.2,50
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Utility Tracker,Time of use,Tariff,81372.76,13369.27,21239.53,25314.73,21449.22,Current,$109.82 ,$52.00 ,10.98,5.2,50
DADVI,Argosy,Dispersed Rural Community,New Brunswick,46.98,-67.7,46.97,-67.7,Utility Tracker,Time of use,No Tariff,81372.76,13369.27,21239.53,25314.73,21449.22,Current,$75.31 ,$52.00 ,7.53,5.2,50
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Utility Fixed,Time of use,Tariff,67933.9,8967.85,19305.63,19538.1,20122.31,Current,$125.73 ,$80.15 ,12.57,8.01,50
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Utility Tracker,Flat,No Tariff,81922.58,10350.6,23556.39,23872.38,24143.19,Current,$79.57 ,$80.15 ,7.95,8.01,50
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Community,Time of use,,271.73,35.87,77.22,78.15,80.48,Current,$90.59 ,$127.70 ,9.05,12.76,0.2
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Community,Flat,,271.73,35.87,77.22,78.15,80.48,Current,$103.18 ,$127.70 ,10.31,12.76,0.2
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Residential,Flat,,6.71,0.84,1.93,1.99,1.93,Current,$151.34 ,$142.70 ,15.13,14.26,5.00E-03
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Utility Fixed,Flat,Tariff,67933.9,8967.85,19305.63,19538.1,20122.31,Current,$143.21 ,$80.15 ,14.32,8.01,50
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Utility Tracker,Time of use,Tariff,81922.58,10350.6,23556.39,23872.38,24143.19,Current,$109.79 ,$80.15 ,10.97,8.01,50
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Commercial,Flat,,271.73,35.87,77.22,78.15,80.48,Current,$118.25 ,$127.70 ,11.82,12.76,0.2
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Commercial,Time of use,,271.73,35.87,77.22,78.15,80.48,Current,$103.81 ,$127.70 ,10.38,12.76,0.2
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Utility Fixed,Time of use,No Tariff,67933.9,8967.85,19305.63,19538.1,20122.31,Current,$78.65 ,$80.15 ,7.86,8.01,50
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Utility Fixed,Flat,No Tariff,67933.9,8967.85,19305.63,19538.1,20122.31,Current,$89.58 ,$80.15 ,8.95,8.01,50
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Utility Tracker,Flat,Tariff,81922.58,10350.6,23556.39,23872.38,24143.19,Current,$124.05 ,$80.15 ,12.4,8.01,50
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Utility Tracker,Time of use,No Tariff,81922.58,10350.6,23556.39,23872.38,24143.19,Current,$70.43 ,$80.15 ,7.04,8.01,50
CAAVZ,Argyle,Community,Nova Scotia,43.79,-65.85,43.81,-65.86,Residential,Time of use,,6.71,0.84,1.93,1.99,1.93,Current,$135.72 ,$142.70 ,13.57,14.26,5.00E-03
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Utility Tracker,Time of use,No Tariff,84443.61,11365.25,24029.02,27717,21332.32,Current,$63.02 ,$33.42 ,6.3,3.34,50
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Commercial,Time of use,,274.54,38.84,78.07,87.33,70.28,Current,$94.50 ,$66.40 ,9.45,6.64,0.2
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Commercial,Flat,,274.54,38.84,78.07,87.33,70.28,Current,$115.49 ,$66.40 ,11.54,6.64,0.2
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Utility Tracker,Time of use,Tariff,84443.61,11365.25,24029.02,27717,21332.32,Current,$82.43 ,$33.42 ,8.24,3.34,50
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Utility Tracker,Flat,No Tariff,84443.61,11365.25,24029.02,27717,21332.32,Current,$77.15 ,$33.42 ,7.71,3.34,50
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Utility Fixed,Time of use,No Tariff,68635.36,9711.84,19518.48,21834.9,17570.12,Current,$72.48 ,$33.42 ,7.24,3.34,50
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Residential,Flat,,6.66,0.84,1.95,2.25,1.61,Current,$150.40 ,$87.21 ,15.04,8.72,5.00E-03
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Residential,Time of use,,6.66,0.84,1.95,2.25,1.61,Current,$126.48 ,$87.21 ,12.64,8.72,5.00E-03
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Utility Fixed,Time of use,Tariff,68635.36,9711.84,19518.48,21834.9,17570.12,Current,$96.45 ,$33.42 ,9.64,3.34,50
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Utility Tracker,Flat,Tariff,84443.61,11365.25,24029.02,27717,21332.32,Current,$100.93 ,$33.42 ,10.09,3.34,50
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Utility Fixed,Flat,No Tariff,68635.36,9711.84,19518.48,21834.9,17570.12,Current,$88.59 ,$33.42 ,8.85,3.34,50
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Community,Time of use,,274.54,38.84,78.07,87.33,70.28,Current,$83.82 ,$66.40 ,8.38,6.64,0.2
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Utility Fixed,Flat,Tariff,68635.36,9711.84,19518.48,21834.9,17570.12,Current,$117.89 ,$33.42 ,11.78,3.34,50
GAAZI,Argyle,Community,Manitoba,50.18,-97.45,50.17,-97.46,Community,Flat,,274.54,38.84,78.07,87.33,70.28,Current,$102.44 ,$66.40 ,10.24,6.64,0.2
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Utility Fixed,Time of use,Tariff,67566.24,11745.98,18550.39,19360.89,17908.97,Current,$125.20 ,$52.00 ,12.52,5.2,50
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Utility Fixed,Time of use,No Tariff,67566.24,11745.98,18550.39,19360.89,17908.97,Current,$83.97 ,$52.00 ,8.39,5.2,50
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Utility Fixed,Flat,No Tariff,67566.24,11745.98,18550.39,19360.89,17908.97,Current,$95.99 ,$52.00 ,9.59,5.2,50
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Community,Time of use,,270.26,46.98,74.2,77.44,71.63,Current,$96.71 ,$117.73 ,9.67,11.77,0.2
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Commercial,Flat,,270.26,46.98,74.2,77.44,71.63,Current,$126.72 ,$117.73 ,12.67,11.77,0.2
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Commercial,Time of use,,270.26,46.98,74.2,77.44,71.63,Current,$110.85 ,$117.73 ,11.08,11.77,0.2
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Utility Fixed,Flat,Tariff,67566.24,11745.98,18550.39,19360.89,17908.97,Current,$143.10 ,$52.00 ,14.31,5.2,50
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Residential,Time of use,,6.61,1.06,1.86,1.98,1.69,Current,$143.52 ,$124.32 ,14.35,12.43,5.00E-03
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Residential,Flat,,6.61,1.06,1.86,1.98,1.69,Current,$163.66 ,$124.32 ,16.36,12.43,5.00E-03
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Community,Flat,,270.26,46.98,74.2,77.44,71.63,Current,$110.56 ,$117.73 ,11.05,11.77,0.2
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Utility Tracker,Flat,Tariff,83098.36,13898.71,23582.49,23978.75,21638.4,Current,$122.02 ,$52.00 ,12.2,5.2,50
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Utility Tracker,Flat,No Tariff,83098.36,13898.71,23582.49,23978.75,21638.4,Current,$83.70 ,$52.00 ,8.37,5.2,50
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Utility Tracker,Time of use,Tariff,83098.36,13898.71,23582.49,23978.75,21638.4,Current,$107.82 ,$52.00 ,10.78,5.2,50
DADVK,Argyle,Dispersed Rural Community,New Brunswick,46.51,-67.34,46.53,-67.34,Utility Tracker,Time of use,No Tariff,83098.36,13898.71,23582.49,23978.75,21638.4,Current,$73.96 ,$52.00 ,7.39,5.2,50
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Utility Fixed,Time of use,Tariff,71257.95,10466.85,20493.77,21969.66,18327.65,Current,$71.90 ,$18.64 ,7.19,1.86,50
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Utility Tracker,Flat,No Tariff,87683.75,12402.2,25083.63,28049.97,22147.94,Current,$75.57 ,$18.64 ,7.55,1.86,50
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Community,Time of use,,285.03,41.86,81.97,87.87,73.31,Current,$81.14 ,$146.51 ,8.11,14.65,0.2
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Residential,Flat,,7.04,0.97,2.06,2.25,1.76,Current,$141.64 ,$125.93 ,14.16,12.59,5.00E-03
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Utility Fixed,Flat,No Tariff,71257.95,10466.85,20493.77,21969.66,18327.65,Current,$86.97 ,$18.64 ,8.69,1.86,50
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Community,Flat,,285.03,41.86,81.97,87.87,73.31,Current,$99.74 ,$146.51 ,9.97,14.65,0.2
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Residential,Time of use,,7.04,0.97,2.06,2.25,1.76,Current,$116.35 ,$125.93 ,11.63,12.59,5.00E-03
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Commercial,Flat,,285.03,41.86,81.97,87.87,73.31,Current,$111.96 ,$146.51 ,11.19,14.65,0.2
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Utility Tracker,Time of use,No Tariff,87683.75,12402.2,25083.63,28049.97,22147.94,Current,$61.39 ,$18.64 ,6.13,1.86,50
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Utility Fixed,Flat,Tariff,71257.95,10466.85,20493.77,21969.66,18327.65,Current,$88.39 ,$18.64 ,8.83,1.86,50
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Utility Tracker,Time of use,Tariff,87683.75,12402.2,25083.63,28049.97,22147.94,Current,$62.33 ,$18.64 ,6.23,1.86,50
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Commercial,Time of use,,285.03,41.86,81.97,87.87,73.31,Current,$91.07 ,$146.51 ,9.1,14.65,0.2
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Utility Fixed,Time of use,No Tariff,71257.95,10466.85,20493.77,21969.66,18327.65,Current,$70.74 ,$18.64 ,7.07,1.86,50
FADOZ,Argyle,Compact Rural Community,Ontario,44.45,-79.01,44.45,-79.02,Utility Tracker,Flat,Tariff,87683.75,12402.2,25083.63,28049.97,22147.94,Current,$76.72 ,$18.64 ,7.67,1.86,50
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Utility Fixed,Time of use,Tariff,63713.11,9661.46,17308.42,18508.45,18234.76,Current,$133.95 ,$80.15 ,13.39,8.01,50
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Utility Tracker,Flat,No Tariff,77812.82,11419.14,21591.43,22832.42,21969.81,Current,$83.59 ,$80.15 ,8.35,8.01,50
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Community,Flat,,254.85,38.64,69.23,74.03,72.93,Current,$110.03 ,$127.70 ,11,12.76,0.2
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Residential,Flat,,6.27,0.89,1.74,1.89,1.74,Current,$162.00 ,$142.70 ,16.2,14.26,5.00E-03
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Community,Time of use,,254.85,38.64,69.23,74.03,72.93,Current,$96.66 ,$127.70 ,9.66,12.76,0.2
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Utility Fixed,Flat,Tariff,63713.11,9661.46,17308.42,18508.45,18234.76,Current,$152.46 ,$80.15 ,15.24,8.01,50
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Utility Tracker,Time of use,Tariff,77812.82,11419.14,21591.43,22832.42,21969.81,Current,$115.91 ,$80.15 ,11.59,8.01,50
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Commercial,Time of use,,254.85,38.64,69.23,74.03,72.93,Current,$110.77 ,$127.70 ,11.07,12.76,0.2
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Commercial,Flat,,254.85,38.64,69.23,74.03,72.93,Current,$126.10 ,$127.70 ,12.61,12.76,0.2
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Utility Fixed,Time of use,No Tariff,63713.11,9661.46,17308.42,18508.45,18234.76,Current,$83.71 ,$80.15 ,8.37,8.01,50
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Utility Fixed,Flat,No Tariff,63713.11,9661.46,17308.42,18508.45,18234.76,Current,$95.28 ,$80.15 ,9.52,8.01,50
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Utility Tracker,Flat,Tariff,77812.82,11419.14,21591.43,22832.42,21969.81,Current,$130.43 ,$80.15 ,13.04,8.01,50
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Utility Tracker,Time of use,No Tariff,77812.82,11419.14,21591.43,22832.42,21969.81,Current,$74.29 ,$80.15 ,7.42,8.01,50
CAAWB,Argyle,Community,Nova Scotia,45.38,-61.93,45.37,-61.94,Residential,Time of use,,6.27,0.89,1.74,1.89,1.74,Current,$144.40 ,$142.70 ,14.44,14.26,5.00E-03
CAAWE,Argyle Head,Community,Nova Scotia,43.82,-65.85,43.81,-65.86,Utility Fixed,Time of use,Tariff,67933.9,8967.85,19305.63,19538.1,20122.31,Current,$125.73 ,$80.15 ,12.57,8.01,50
